26874;Bar XH Air;\N;NULL;BXH;PALLISER;Canada;N
26875;Brussels International Airlines;\N;NULL;BXI;XENIA;Belgium;N
26876;BAX Global;\N;8W;NULL;NULL;NULL;N
26877;Redding Aero Enterprises;\N;NULL;BXR;BOXER;United States;N
26878;Berry Aviation;\N;NULL;BYA;BERRY;United States;N
26879;Bylina Joint-Stock Company;\N;NULL;BYL;BYLINA;Russia;N
26880;Berytos Airlines;\N;NULL;BYR;NULL;Lebanon;N
26881;Bayu Indonesia Air;\N;BM;BYE;BAYU;Indonesia;N
26882;Bizair Fluggesellschaft;\N;NULL;BZA;BERLIN BEAR;Germany;N
26883;Brit Air;\N;DB;BZH;BRITAIR;France;Y
26884;Butane Buzzard Aviation Corporation;\N;NULL;BZZ;BUZZARD;United Kingdom;N
26885;Business Flight Salzburg;\N;NULL;AUJ;AUSTROJET;Austria;N
26886;BKS Air (Rivaflecha);\N;NULL;CKM;COSMOS;Spain;N
26887;Bristol Flying Centre;\N;NULL;CLF;CLIFTON;United Kingdom;N
26888;Barnes Olsen Aeroleasing;\N;NULL;CLN;SEELINE;United Kingdom;N
26889;Baltimore Air Transport;\N;NULL;CPJ;CORPJET;United States;N
26890;Boston-Maine Airways;\N;E9;CXS;CLIPPER CONNECTION;United States;N
26891;Brussels Airlines;SN Brussels Airlines;SN;DAT;BEE-LINE;Belgium;Y
26892;Baltimore Airways;\N;NULL;EAH;EASTERN;United States;N
26893;Bond Aviation;\N;NULL;EBA;BOND AVIATION;Italy;N
26894;Brazilian Army Aviation;\N;NULL;EXB;BRAZILIAN ARMY;Brazil;N
26895;Business Express Delivery;\N;NULL;EXP;EXPRESS AIR;Canada;N
26896;Bel Limited;\N;NULL;FOS;NULL;Russia;N
26897;Bangkok Aviation Center;\N;NULL;HAW;THAI HAWK;Thailand;N
26898;Benair;\N;NULL;HAX;SCOOP;Norway;N
26899;Binter Canarias;\N;NT;IBB;NULL;Spain;Y
26900;Bonyad Airlines;\N;NULL;IRJ;BONYAD AIR;Iran;N
26901;Burundaiavia;\N;NULL;IVR;RERUN;Kazakhstan;N
26902;Blue Air;\N;0B;JOR;BLUE TRANSPORT;Romania;Y
26903;British Mediterranean Airways;\N;KJ;LAJ;BEE MED;United Kingdom;Y
26904;Belle Air;\N;NULL;LBY;ALBAN-BELLE;Albania;N
26905;Blom Geomatics;\N;NULL;LED;SWEEPER;Norway;N
26906;Benin Littoral Airways;\N;NULL;LTL;LITTORAL;Benin;N
26907;Bombardier Business Jet Solutions;\N;NULL;LXJ;FLEXJET;United States;N
26908;Bulgaria Air;\N;FB;LZB;FLYING BULGARIA;Bulgaria;Y
26909;Brazilian Navy Aviation;\N;NULL;MBR;BRAZILIAN NAVY;Brazil;N
26910;Barents AirLink;\N;8N;NKF;NORDFLIGHT;Sweden;Y
26911;Belgian Navy;\N;NULL;NYB;BELGIAN NAVY;Belgium;N
26912;Bakoji Airlines Services;\N;NULL;OGJ;BAKO AIR;Nigeria;N
26913;Benders Air;\N;NULL;PEB;PALEMA;Sweden;N
26914;Balmoral Central Contracts;\N;NULL;PNT;PORTNET;South Africa;N
26915;BGB Air;\N;NULL;POI;BOJBAN;Kazakhstan;N
26916;Butte Aviation;\N;NULL;PPS;PIPESTONE;United States;N
26917;Bond Air Services;\N;NULL;RHD;RED HEAD;United Kingdom;N
26918;Business Airfreight;\N;NULL;RLR;RATTLER;United States;N
26919;BAC Express Airlines;\N;NULL;RPX;RAPEX;United Kingdom;N
26920;Boscombe Down DERA (Formation);\N;NULL;RRS;BLACKBOX;United Kingdom;N
26921;Business Jet Sweden;\N;NULL;SCJ;SCANJET;Sweden;N
26922;British Airways Shuttle;\N;NULL;SHT;SHUTTLE;United Kingdom;N
26923;British Sky Broadcasting;\N;NULL;SKH;SKYNEWS;United Kingdom;N
26924;Bell Helicopter Textron;\N;NULL;TXB;TEXTRON;Canada;N
26925;Buzzaway Limited;\N;NULL;UKA;UKAY;United Kingdom;N
26926;Biz Jet Charter;\N;NULL;VLX;AVOLAR;United States;N
26927;Blue Chip Jet;\N;NULL;VOL;BLUE SPEED;Sweden;N
26928;BAE Systems;\N;NULL;WFD;AVRO;United Kingdom;N
26929;BAE Systems;\N;NULL;WTN;TARNISH;United Kingdom;N
26930;Baseops International;\N;NULL;XBO;NULL;United States;N
26931;Bureau Veritas;\N;NULL;XDA;NULL;France;N
26932;British Airways;\N;NULL;XMS;SANTA;United Kingdom;N
26933;Boskovic Air Charters Limited;\N;NULL;ZBA;BOSKY;Kenya;N
26934;C Air Jet Airlines;\N;NULL;SRJ;SYRJET;Syrian Arab Republic;N
26935;C N Air;\N;NULL;ORO;CAPRI;Spain;N
26936;C and M Aviation;\N;NULL;TIP;TRANSPAC;United States;N
26937;C&M Airways;\N;NULL;RWG;RED WING;United States;N
26938;C.S.P.;\N;NULL;RMU; Societe;AIR-MAUR;N
26939;CABI;\N;NULL;CBI;CABI;Ukraine;N
26940;CAI;\N;NULL;CPI;AIRCAI;Italy;N
26941;CAL Cargo Air Lines;\N;5C;ICL;CAL;Israel;Y
26942;CAM Air Management;\N;NULL;CMR;CAMEO;United Kingdom;N
26943;CATA L;\N;NULL;CTZ;CATA;Argentina;N
26944;CCF Manager Airline;\N;NULL;CCF;TOMCAT;Germany;N
26945;CEDTA (Compania Ecuatoriana De Transportes Aereos);\N;NULL;CED;CEDTA;Ecuador;N
26946;CHC Denmark;\N;NULL;HBI;HELIBIRD;Denmark;N
26947;CHC Helicopters;\N;NULL;HEM;HEMS;Australia;N
26948;CHC Airways;\N;AW;SCH;NULL;Netherlands;N
26949;CHC Helikopter Service;\N;NULL;HKS;HELIBUS;Norway;N
26950;CI-Tours;\N;NULL;VCI;CI-TOURS;Ivory Coast;N
26951;CKC Services;\N;NULL;CKC;NULL;United States;N
26952;CM Stair;\N;NULL;CMZ;CEE-EM STAIRS;Mauritania;N
26953;CNET;\N;NULL;CNT;KNET;France;N
26954;COAPA AIR;\N;NULL;OAP;COAPA;Mexico;N
26955;COMAV;\N;NULL;PDR;SPEEDSTER;Namibia;N
26956;CRI Helicopters Mexico;\N;NULL;CRH;HELI-MEX;Mexico;N
26957;CSA Air;\N;NULL;IRO;IRON AIR;United States;N
26958;CSE Aviation;\N;NULL;CSE;OXFORD;United Kingdom;N
26959;CTK Network Aviation;\N;NULL;CTQ;CITYLINK;Ghana;N
26960;Cabair College of Air Training;\N;NULL;CBR;CABAIR;United Kingdom;N
26961;Cabo Verde Express;\N;NULL;CVE;KABEX;Cape Verde;N
26962;Caernarfon Airworld;\N;NULL;CWD;AMBASSADOR;United Kingdom;N
26963;Cairo Air Transport Company;\N;NULL;CCE;NULL;Egypt;N
26964;Cal Gulf Aviation;\N;NULL;CGC;CAL-GULF;Sao Tome and Principe;N
26965;Cal-West Aviation;\N;NULL;REZ;CAL AIR;United States;N
26966;California Air Shuttle;\N;NULL;CSL;CALIFORNIA SHUTTLE;United States;N
26967;Calima Aviacion;\N;XG;CLI;CALIMA;Spain;Y
26968;Calm Air;\N;MO;CAV;CALM AIR;Canada;N
26969;Camai Air;\N;R9;CAM;AIR CAMAI;United States;N
26970;Cambodia Airlines;\N;NULL;KHM;CAMBODIA AIRLINES;Cambodia;N
26971;Cameroon Airlines;\N;UY;UYC;CAM-AIR;Cameroon;N
26972;Campania Helicopteros De Transporte;\N;NULL;HSO;HELIASTURIAS;Spain;N
26973;CanJet;\N;C6;CJA;CANJET;Canada;N
26974;Canada Jet Charters;\N;NULL;PIL;PINNACLE;Canada;N
26975;Canadian Airlines;\N;CP;CDN;CANADIAN;Canada;Y
26976;Canadian Coast Guard;\N;NULL;CTG;CANADIAN COAST GUARD;Canada;N
26977;Canadian Eagle Aviation;\N;NULL;HIA;HAIDA;Canada;N
26978;Canadian Forces;\N;NULL;CFC;CANFORCE;Canada;N
26979;Canadian Global Air Ambulance;\N;NULL;BZD;BLIZZARD;Canada;N
26980;Canadian Helicopters;\N;NULL;CDN;CANADIAN;Canada;N
26981;Canadian Interagency Forest Fire Centre;\N;NULL;TKR;TANKER;Canada;N
26982;Canadian National Telecommunications;\N;NULL;XNC;NULL;Canada;N
26983;Canadian North;\N;5T;MPE;EMPRESS;Canada;Y
26984;Canadian Regional Airlines;\N;NULL;CDR;CANADIAN REGIONAL;Canada;N
26985;Canadian Warplane Heritage Museum;\N;NULL;CWH;WARPLANE HERITAGE;Canada;N
26986;Canadian Western Airlines;\N;W2;CWA;CANADIAN WESTERN;Canada;N
26987;Canair;\N;NULL;CWW;CANAIR;China;N
26988;Cancun Air;\N;NULL;CUI;CAN-AIR;Mexico;N
26989;Cape Air;\N;9K;KAP;CAIR;United States;Y
26990;Cape Air Transport;\N;NULL;CTO;NULL;Australia;N
26991;Cape Central Airways;\N;NULL;SEM;SEMO;United States;N
26992;Cape Smythe Air;\N;NULL;CMY;CAPE SMYTHE AIR;United States;N
26993;Capital Air Service;\N;NULL;CPX;CAPAIR;United States;N
26994;Capital Airlines;\N;NULL;CPD;CAPITAL DELTA;Kenya;N
26995;Capital Airlines Limited;\N;NULL;NCP;CAPITAL SHUTTLE;Nigeria;N
26996;Capital Cargo International Airlines;\N;PT;CCI;CAPPY;United States;N
26997;Capital City Air Carriers;\N;NULL;CCQ;CAP CITY;United States;N
26998;Capital Trading Aviation;\N;NULL;EGL;PRESTIGE;United Kingdom;N
26999;Capitol Air Express;\N;NULL;CEX;CAPITOL EXPRESS;United States;N
27000;Capitol Wings Airline;\N;NULL;CWZ;CAPWINGS;United States;N
27001;Caravan Air;\N;NULL;VAN;CAMEL;Mauritania;N
27002;Cardiff Wales Flying Club;\N;NULL;CWN;CAMBRIAN;United Kingdom;N
27003;Cardinal/Air Virginia;\N;NULL;FVA;AIR VIRGINIA;United States;N
27004;Cardolaar;\N;NULL;GOL;CARGOLAAR;Namibia;N
27005;Cards Air Services;\N;NULL;CDI;CARDS;Philippines;N
27006;Care Flight;\N;NULL;CFH;CARE FLIGHT;Australia;N
27007;Carga Aerea Dominicana;\N;NULL;CDM;CARGA AEREA;Dominican Republic;N
27008;Carga Express Internacional;\N;NULL;EST;CARGAINTER;Mexico;N
27009;Cargo 360;\N;GG;GGC;LONG-HAUL;United States;N
27010;Cargo Express;\N;NULL;MCX;MAURICARGO;Mauritania;N
27011;Cargo Ivoire;\N;NULL;CRV;CARGOIV;Ivory Coast;N
27012;Cargo Link (Caribbean);\N;NULL;CLM;CARGO LINK;Barbados;N
27013;Cargo Three;\N;NULL;CTW;THIRD CARGO;Panama;N
27014;Cargoitalia;\N;2G;CRG;WHITE PELICAN;Italy;N
27015;Cargojet Airways;\N;W8;CJT;CARGOJET;Canada;N
27016;Cargolux;\N;CV;CLX;CARGOLUX;Luxembourg;N
27017;Cargoman;\N;NULL;CGM;HOTEL CHARLIE;Oman;N
27018;Carib Aviation;\N;NULL;DEL;RED TAIL;Antigua and Barbuda;N
27019;Carib Express;\N;NULL;BCB;WAVEBIRD;Barbados;N
27020;Caribair;\N;NULL;CBC;CARIBAIR;Dominican Republic;N
27021;Caribbean Air Cargo;\N;NULL;DCC;CARICARGO;Barbados;N
27022;Caribbean Air Transport;\N;NULL;CLT;CARIBBEAN;Netherlands;N
27023;Caribbean Airlines;\N;BW;BWA;CARIBBEAN AIRLINES;Trinidad and Tobago;Y
27024;Caribbean Airways;\N;NULL;IQQ;CARIBJET;Barbados;N
27025;Caribbean Express;\N;NULL;TLC;CARIB-X;United States;N
27026;Caribbean Star Airlines;\N;8B;GFI;CARIB STAR;Antigua and Barbuda;N
27027;Caribintair;\N;NULL;CRT;CARIBINTAIR;Haiti;N
27028;Carill Aviation;\N;NULL;CVG;CARILL;United Kingdom;N
27029;Carpatair;\N;V3;KRP;CARPATAIR;Romania;Y
27030;Carranza;\N;NULL;CRR;CARRANZA;Chile;N
27031;Carroll Air Service;\N;NULL;ULS;ULSTER;United States;N
27032;Casement Aviation;\N;NULL;CMT;CASEMENT;United States;N
27033;Casino Airline;\N;NULL;CSO;CASAIR;United States;N
27034;Casper Air Service;\N;NULL;CSP;CASPER AIR;United States;N
27035;Caspian Airlines;\N;RV;CPN;CASPIAN;Iran;Y
27036;Castle Aviation;\N;NULL;CSJ;CASTLE;United States;N
27037;Cat Aviation;\N;NULL;CAZ;EUROCAT;Switzerland;N
27038;Catalina Flying Boats;\N;NULL;CBT;CATALINA AIR;United States;N
27039;Catex;\N;NULL;TEX;CATEX;France;N
27040;Cathay Pacific;\N;CX;CPA;CATHAY;Hong Kong SAR of China;Y
27041;Caverton Helicopters;\N;NULL;CJR;CAVERTON AIR;Nigeria;N
27042;Cayman Airways;\N;KX;CAY;CAYMAN;Cayman Islands;Y
27043;Cebu Pacific;\N;5J;CEB;CEBU AIR;Philippines;Y
27044;Cecil Aviation;\N;NULL;CIL;CECIL;United Kingdom;N
27045;Cega Aviation;\N;NULL;CEG;CEGA;United Kingdom;N
27046;Celtic Airways;\N;NULL;CEC;CELTAIR;United Kingdom;N
27047;Celtic West;\N;NULL;CWE;CELTIC;United Kingdom;N
27048;Centavia;\N;7N;CNA;NULL;Serbia;N
27049;Cente D'Essais En Vol;\N;NULL;CEV;CENTEV;France;N
27050;Centennial Airlines;\N;NULL;CNL;WYO-AIR;United States;N
27051;Centennial Flight Centre;\N;NULL;CNS;CENTENNIAL;Canada;N
27052;Center Vol;\N;NULL;CVO;CENTERVOL;Spain;N
27053;Center-South;\N;NULL;CTS;CENTER-SOUTH;Russia;N
27054;Centrafrican Airlines;\N;NULL;CET;CENTRAFRICAIN;Central African Republic;N
27055;Central Air Express;\N;NULL;CAX;CENTRAL EXPRESS;Democratic Republic of Congo;N
27056;Central Airlines;\N;NULL;CTL;CENTRAL COMMUTER;United States;N
27057;Central Airways;\N;NULL;CNY;CENTRAL LEONE;Sierra Leone;N
27058;Central American Airlines;\N;NULL;ACN;AEROCENTRO;Nicaragua;N
27059;Central Aviation;\N;NULL;YOG;YOGAN AIR;United States;N
27060;Central Connect Airlines;\N;NULL;CCG;NULL;Czech Republic;Y
27061;Central De Discos De Reynosa;\N;NULL;DRN;DISCOS REYNOSA;Mexico;N
27062;Central European Airlines;\N;NULL;CMA;EUROCENTRAL;Czech Republic;N
27063;Central Flying Service;\N;NULL;CHA;CHARTER CENTRAL;United States;N
27064;Central Mongolia Airways;\N;NULL;CEM;CENTRAL MONGOLIA;Mongolia;N
27065;Central Mountain Air;\N;NULL;GLR;GLACIER;Canada;N
27066;Central Queensland Aviation College;\N;NULL;CQC;NULL;Australia;N
27067;Central Skyport;\N;NULL;CSI;SKYPORT;United States;N
27068;Centralwings;\N;C0;CLW;CENTRALWINGS;Poland;Y
27069;Centre Airlines;\N;NULL;DTV;DUTCH VALLEY;United States;N
27070;Centre of Applied Geodynamica;\N;NULL;CGS;GEO CENTRE;Russia;N
27071;Centre-Avia;\N;J7;CVC;AVIACENTRE;Russia;N
27072;Centro De Helicopteros Corporativos;\N;NULL;CCV;HELICORPORATIVO;Mexico;N
27073;Centro de Formacion Aeronautica de Canarias;\N;NULL;ACF;FORCAN;Spain;N
27074;Centurion Air Cargo;\N;WE;CWC;CHALLENGE CARGO;United States;N
27075;Century Aviation;\N;NULL;URY;CENTURY AVIA;Mexico;N
27076;Century Aviation International;\N;NULL;HAI;NULL;Canada;N
27077;Certified Air Dispatch;\N;NULL;XAD;NULL;United States;N
27078;Cetraca Aviation Service;\N;NULL;CER;CETRACA;Democratic Republic of the Congo;N
27079;Chabahar Airlines;\N;NULL;IRU;CHABAHAR;Iran;N
27080;Chalair Aviation;\N;NULL;CLG;CHALLAIR;France;N
27081;Chalk's Ocean Airways;\N;OP;CHK;CHALKS;United States;N
27082;Challenge Air Transport;\N;NULL;CLS;AIRISTO;Germany;N
27083;Challenge Aviation;\N;NULL;CHS;CHALLENGE AVIATION;Australia;N
27084;Challenge International Airlines;\N;NULL;OFF;CHALLENGE AIR;United States;N
27085;AC Challenge Aero;\N;NULL;CHG;SKY CHALLENGER;Ukraine;N
27086;Champagne Airlines;\N;NULL;CPH;CHAMPAGNE;France;N
27087;Champion Air;\N;MG;CCP;CHAMPION AIR;United States;N
27088;Chanchangi Airlines;\N;NULL;NCH;CHANCHANGI;Nigeria;N
27089;Changan Airlines;\N;2Z;CGN;CHANGAN;China;N
27090;Channel Island Aviation;\N;NULL;CHN;CHANNEL;United States;N
27091;Chantilly Air;\N;NULL;WML;MARLIN;United States;N
27092;Chaparral Airlines;\N;NULL;CPL;CHAPARRAL;United States;N
27093;Chari Aviation Services;\N;S8;CSU;CHARI SERVICE;Chad;N
27094;Charlan Air Charter;\N;NULL;CAH;CHARLAN;South Africa;N
27095;Charlie Hammonds Flying Service;\N;NULL;HMD;HAMMOND;United States;N
27096;Charlotte Air National Guard;\N;NULL;CGD;NULL;United States;N
27097;Charter Air;\N;NULL;CHW;CHARTER WIEN;Austria;Y
27098;Chartright Air;\N;NULL;HRT;CHARTRIGHT;Canada;N
27099;Chautauqua Airlines;\N;RP;CHQ;CHAUTAUQUA;United States;Y
27100;Cheboksary Airenterprise JSC;\N;NULL;CBB;CHEBAIR;Russia;N
27101;Chemech Aviation;\N;NULL;CHM;NULL;Pakistan;N
27102;Cherline;\N;NULL;CHZ;CHERL;Russia;N
27103;Chernomor-Avia;\N;NULL;CMK;CHERAVIA;Russia;N
27104;Cherokee Express;\N;NULL;CBM;BLUE MAX;United States;N
27105;Cherry Air;\N;NULL;CCY;CHERRY;United States;N
27106;Chesapeake Air Service;\N;NULL;CAB;CHESAPEAKE AIR;United States;N
27107;Chevron U.S.A;\N;NULL;CVR;CHEVRON;United States;N
27108;Cheyenne Airways;\N;NULL;CYA;CHEYENNE AIR;United States;N
27109;Chicago Air;\N;NULL;CGO;WILD ONION;United States;N
27110;Chicago Express;\N;C8;WDY;WINDY CITY;United States;N
27111;Chief Rat Flight Services;\N;NULL;RAT;RIVERRAT;South Africa;N
27112;Chilchota Taxi Aereo;\N;NULL;CCH;CHILCHOTA;Mexico;N
27113;Chilcotin Caribou Aviation;\N;NULL;DES;CHILCOTIN;Canada;N
27114;Chilliwack Aviation;\N;NULL;CAD;CHILLIWACKAIR;Canada;N
27115;Chim-Nir Aviation;\N;NULL;ETN;CHMINIR;Israel;N
27116;China Airlines;\N;CI;CAL;DYNASTY;Taiwan;Y
27117;China Cargo Airlines;\N;CK;CKK;CARGO KING;China;N
27118;China Eastern Airlines;\N;MU;CES;CHINA EASTERN;China;Y
27119;China Express Airlines;\N;NULL;HXA;CHINA EXPRESS;China;N
27120;China Flying Dragon Aviation;\N;NULL;CFA;FEILONG;China;N
27121;China General Aviation Corporation;\N;NULL;CTH;TONGHANG;China;N
27122;China National Aviation Corporation;\N;NULL;CAG;CHINA NATIONAL;China;N
27123;China Northern Airlines;\N;CJ;CBF;CHINA NORTHERN;China;N
27124;China Northwest Airlines;\N;WH;CNW;CHINA NORTHWEST;China;N
27125;China Ocean Helicopter Corporation;\N;NULL;CHC;CHINA HELICOPTER;China;N
27126;China Postal Airlines;\N;8Y;CYZ;CHINA POST;China;N
27127;China Southern Airlines;\N;CZ;CSN;CHINA SOUTHERN;China;Y
27128;China Southwest Airlines;\N;NULL;CXN;CHINA SOUTHWEST;China;N
27129;China United Airlines;\N;HR;CUA;LIANHANG;China;Y
27130;China Xinhua Airlines;\N;XO;CXH;XINHUA;China;N
27131;Yunnan Airlines;\N;3Q;CYH;YUNNAN;China;Y
27132;Chinguetti Airlines;\N;NULL;CGU;CHINGUETTI;Mauritania;N
27133;Chipola Aviation;\N;NULL;CEP;CHIPOLA;United States;N
27134;Chippewa Air Commuter;\N;NULL;CPW;CHIPPEWA-AIR;United States;N
27135;Chitaavia;\N;X7;CHF;CHITA;Russia;N
27136;Christman Air System;\N;NULL;CAS;CHRISTMAN;United States;N
27137;Christophorus Flugrettungsverein;\N;NULL;OEC;CHRISTOPHORUS;Austria;N
27138;Chrome Air Services;\N;NULL;CHO;CHROME AIR;United States;N
27139;Church Aircraft;\N;NULL;CHU;CHURCHAIR;United States;N
27140;Cielos Airlines;\N;A2;CIU;CIELOS;Peru;N
27141;Cimber Air;\N;QI;CIM;CIMBER;Denmark;Y
27142;Cirrus;\N;NULL;RRU;HELICIRRUS;Chile;N
27143;Cirrus Air;\N;NULL;NTS;NITE STAR;United States;N
27144;Cirrus Airlines;\N;C9;RUS;CIRRUS AIR;Germany;Y
27145;Cirrus Middle East;\N;NULL;JTI;NULL;Lebanon;N
27146;Citationshares;\N;NULL;FIV;FIVE STAR;United States;N
27147;Citibank;\N;NULL;XCX;NULL;United States;N
27148;Citic General Aviation;\N;NULL;HZX;ZHONGXIN;China;N
27149;City Airline;\N;CF;SDR;SWEDESTAR;Sweden;Y
27150;City Connexion Airlines;\N;G3;CIX;CONNEXION;Burundi;Y
27151;City of Bangor;\N;NULL;XBG;NULL;United States;N
27152;CityJet;\N;WX;BCY;CITY-IRELAND;Ireland;Y
27153;Cityair (Chester) Limited;\N;NULL;CAQ;AIR CHESTER;United Kingdom;N
27154;Cityfly;\N;NULL;CII;CITYFLY;Italy;N
27155;BA CityFlyer;\N;CJ;CFE;FLYER;United Kingdom;Y
27156;Cityline Hungary;\N;NULL;CNB;CITYHUN;Hungary;N
27157;Citylink Airlines;\N;NULL;HSR;HOOSIER;United States;N
27158;Civair Airways;\N;NULL;CIW;CIVFLIGHT;South Africa;N
27159;Civil Air Patrol South Carolina Wing;\N;NULL;BKR;BOX KAR;United States;N
27160;Civil Air Transport;\N;CT;CAT;Mandarin;Taiwan;N
27161;Civil Aviation Authority;\N;NULL;CIA;CALIMERA;Slovakia;N
27162;Civil Aviation Authority of New Zealand;\N;NULL;CIV;CIVAIR;New Zealand;N
27163;Civil Aviation Inspectorate of the Czech Republic;\N;NULL;CBA;CALIBRA;Czech Republic;N
27164;Claessens International Limited;\N;NULL;FMC;CLAESSENS;United Kingdom;N
27165;Clark Aviation;\N;NULL;CLK;CLARKAIR;United States;N
27166;Clasair;\N;NULL;CSF;CALEDONIAN;United Kingdom;N
27167;Clay Lacy Aviation;\N;NULL;CLY;CLAY-LACY;United States;N
27168;Click Airways;\N;NULL;CGK;CLICK AIR;Kyrgyzstan;Y
27169;Cloud 9 Air Charters;\N;NULL;CLZ;CLOUDLINE;South Africa;N
27170;Clowes Estates Limited;\N;NULL;CLD;CLOWES;United Kingdom;N
27171;Club 328;\N;NULL;SDJ;SPACEJET;United Kingdom;N
27172;Club Air;\N;6P;ISG;CLUBAIR;Italy;N
27173;Coast Air;\N;BX;CST;COAST CENTER;Norway;N
27174;Coastal Air;\N;DQ;NULL;U.S. Virgin Islands;United States;Y
27175;Coastal Air Transport;\N;NULL;TCL;TRANS COASTAL;United States;N
27176;Coastal Airways;\N;NULL;CNG;SID-AIR;United States;N
27177;Coastal Travels;\N;NULL;CSV;COASTAL TRAVEL;Tanzania;N
27178;Cohlmia Aviation;\N;NULL;CHL;COHLMIA;United States;N
27179;Colaereos;\N;NULL;OLR;COLAEREOS;Ecuador;N
27180;Colemill Enterprises;\N;NULL;CLE;COLEMILL;United States;N
27181;Colgan Air;\N;9L;CJC;COLGAN;United States;Y
27182;Colibri Aviation;\N;NULL;CAE;HUMMINGBIRD;Canada;N
27183;Colt International;\N;NULL;CCX;NULL;United States;N
27184;Columbia Airlines;\N;NULL;COL;COLAIR;Canada;N
27185;Columbia Helicopters;\N;NULL;WCO;COLUMBIA HELI;United States;N
27186;Columbus Air Transport;\N;NULL;KLR;KAY-LER;United States;N
27187;Colvin Aviation;\N;NULL;GHP;GRASSHOPPER EX;United States;N
27188;Comair;\N;OH;COM;COMAIR;United States;Y
27189;Comair;\N;MN;CAW;COMMERCIAL;South Africa;Y
27190;Comed Group;\N;NULL;CDE;COMEX;United Kingdom;N
27191;Comeravia;\N;NULL;CVV;COMERAVIA;Venezuela;N
27192;Comercial Aerea;\N;NULL;CRS;COMERCIAL AEREA;Mexico;N
27193;Comet Airlines;\N;NULL;CMG;SUNSPY;Nigeria;N
27194;Comfort Air;\N;NULL;FYN;FLYNN;Germany;N
27195;Comlux Aviation;\N;NULL;CLA;COMLUX;Switzerland;N
27196;Commair Aviation;\N;NULL;CMH;COMMODORE;United Kingdom;N
27197;Commandement Du Transport Aerien Militaire Francais;\N;NULL;CTM;COTAM;France;N
27198;Commander Air Charter;\N;NULL;CML;COMMANDAIR;Canada;N
27199;Commander Mexicana;\N;NULL;CRM;COMMANDERMEX;Mexico;N
27200;Commercial Aviation;\N;NULL;CMS;ACCESS;Canada;N
27201;Commodore Aviation;\N;NULL;GAR;NULL;Australia;N
27202;Commonwealth Jet Service;\N;NULL;CJS;COMMONWEALTH;United States;N
27203;CommutAir;\N;C5;UCA;COMMUTAIR;United States;Y
27204;Comores Airlines;\N;KR;CWK;CONTICOM;Comoros;Y
27205;Compagnia Generale Ripreseaeree;\N;NULL;CGR;COMPRIP;Italy;N
27206;Compagnie Aerienne du Mali;\N;NULL;CMM;CAMALI;Mali;N
27207;Compagnie Mauritanienne Des Transports;\N;NULL;CPM;NULL;Mauritania;N
27208;Compagnie de Bauxites de Guinee;\N;NULL;GIC;CEBEGE;Guinea;N
27209;Compania Aerea de Valencia;\N;NULL;AIF;NULL;Spain;N
27210;Compania Aerotecnicas Fotograficas;\N;NULL;ATF;AEROTECNICAS;Spain;N
27211;Compania Boliviana de Transporte Aereo Privado Aerosur;\N;NULL;ASU; S.A.;ASUR;N
27212;Compania De Actividades Y Servicios De Aviacion;\N;NULL;LCT;STELLAIR;Spain;N
27213;Compania Ejecutiva;\N;NULL;EJV;EJECUTIVA;Mexico;N
27214;Compania Helicopteros Del Sureste;\N;NULL;HSE;HELISURESTE;Spain;N
27215;Compania Mexicana De Aeroplanos;\N;NULL;MDR;AEROPLANOS;Mexico;N
27216;Compania Mexicargo;\N;GJ;MXC;MEXICARGO;Mexico;N
27217;Compania Transportes Aereos Del Sur;\N;NULL;HSS;TAS HELICOPTEROS;Spain;N
27218;Compania de Servicios Aereos Tavisa;\N;NULL;TAV;TAVISA;Spain;N
27219;Company Flight;\N;NULL;CYF;COMPANY FLIGHT;Denmark;N
27220;Compass Airlines;\N;CP;CPZ;Compass Rose;United States;Y
27221;Compass International Airways;\N;NULL;CPS;COMPASS;United Kingdom;N
27222;Compuflight Operations Service;\N;NULL;XCO;NULL;United States;N
27223;Compuserve Incorporated;\N;NULL;XCS;NULL;United States;N
27224;Conair Aviation;\N;NULL;CRC;CONAIR-CANADA;Canada;N
27225;Concordavia;\N;NULL;COD;CONCORDAVIA;Ukraine;N
27226;Condor Aero Services;\N;NULL;CNR;CONAERO;United States;N
27227;Condor;\N;NULL;CIB;CONDOR BERLIN;Germany;N
27228;Condor Flugdienst;\N;DE;CFG;CONDOR;Germany;Y
27229;Confort Air;\N;NULL;COF;CONFORT;Canada;N
27230;Congo Air;\N;NULL;CAK;NULL;Bahamas;N
27231;Congressional Air;\N;NULL;CGA;CONGRESSIONAL;United States;N
27232;Conifair Aviation;\N;NULL;ROY;NULL;Canada;N
27233;Connectair Charters;\N;NULL;BSN;BASTION;Canada;N
27234;Conquest Airlines;\N;NULL;CAC;CONQUEST AIR;United States;N
27235;Conroe Aviation Services;\N;NULL;CXO;CONROE AIR;United States;N
27236;Consorcio Aviaxsa;\N;6A;CHP;AVIACSA;Mexico;Y
27237;Consorcio Helitec;\N;NULL;VCH;CONSORCIO HELITEC;Venezuela;N
27238;Constanta Airline;\N;NULL;UZA;CONSTANTA;Ukraine;N
27239;Contact Air;Contactair;C3;KIS;CONTACTAIR;Germany;Y
27240;Contel ASC;\N;NULL;XCL;NULL;United States;N
27241;Continental Airlines;\N;CO;COA;CONTINENTAL;United States;Y
27242;Continental Airways;\N;PC;PVV;CONTAIR;Russia;N
